,status,price,bed,bath,acre_lot,city,zip_code,house_size,prev_sold_date,Special_property,County,2023 General Hospital Facilities,2023 General Hospital Total Occupancy Rate,2023 General Hospital Average Stay in Days,2023 Nursing Home Facilities,"2023 Nursing Home Average Occupancy, Percent",2023 Child Care Learning Centers,"2023 Reported Violent Crime, Murder","2023 Reported Violent Crime, Rape","2023 Reported Violent Crime, Robbery","2023 Reported Violent Crime, Aggravated Assault",2023 Total Violent Crimes Reported,"2023 Reported Violent Crimes, Percent","2023 Reported Violent Crime Rate per 100,000 Population","2023 Reported Property Crime, Burglary","2023 Reported Property Crime, Larceny","2023 Reported Property Crime, Motor Vehicle Theft",2023 Total Property Crimes Reported,"2023 Reported Property Crimes, Percent","2023 Reported Property Crime Rate per 100,000 Population",2021 Total Index Crimes Reported,2023 Total Index Crimes Reported,2022 Average Number of Months Reported,2023 Average Number of Months Reported,2021-2023 Percent Change in Total Crimes Reported,"2023 Total Index Crime Rate per 100,000 Population",2023 Rank of Rate,"2022 Average Number of Establishments, All Industries","2022 Average Number of Establishments, Goods Producing Industries","2022 Average Number of Establishments, Agriculture, Forestry, Fishing and Hunting","2022 Average Number of Establishments, Construction","2022 Average Number of Establishments, Manufacturing","2022 Average Number of Establishments, Government","2022 Average Number of Establishments, Service Providing Industries","2022 Average Number of Establishments, Wholesale Trade Industries","2022 Average Number of Establishments, Retail Trade Industries","2022 Average Number of Establishments, Transportation and Warehousing Industries","2022 Average Number of Establishments, Finance and Insurance Industries","2022 Average Number of Establishments, Professional, Scientific, and Technical Services","2022 Average Number of Establishments, Administrative, Support, Waste Management, and Remediation Industries","2022 Average Number of Establishments, Health Care and Social Assistance Industries","2022 Average Number of Establishments, Accommodation and Food Services Industries",2014 Unemployment Rate,2015 Unemployment Rate,2016 Unemployment Rate,2017 Unemployment Rate,2018 Unemployment Rate,2019 Unemployment Rate,2020 Unemployment Rate,2021 Unemployment Rate,2022 Unemployment Rate,2023 Unemployment Rate
5406,for_sale,618000,3,4,0.04,Marietta,30060,2828,,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5407,for_sale,554900,4,3,0.38,Marietta,30060,2476,,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5408,for_sale,399900,3,4,0.04,Marietta,30060,2373,8/12/2022,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5409,for_sale,554900,4,4,0.48,Marietta,30060,2388,,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5410,for_sale,465000,3,3,0.09,Marietta,30060,1998,2/4/2020,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5411,for_sale,554900,4,4,0.29,Marietta,30060,2388,,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5412,for_sale,650000,3,4,,Marietta,30060,2867,,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5413,for_sale,554900,4,3,0.29,Marietta,30060,2476,,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5414,for_sale,554900,4,3,0.35,Marietta,30060,2476,,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5415,for_sale,200000,2,1,0.14,Marietta,30060,1176,,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5416,for_sale,349000,6,3,0.24,Marietta,30060,2795,8/26/2016,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5417,for_sale,155000,2,1,0.17,Marietta,30060,,4/12/2022,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5418,for_sale,375000,,,0.2,Marietta,30060,,4/15/2016,TRUE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5419,for_sale,475000,3,2,0.17,Marietta,30060,,4/15/2022,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5420,for_sale,315000,3,3,1307,Marietta,30060,1830,4/14/2022,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5421,for_sale,225000,4,2,0.2,Marietta,30060,,,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5422,for_sale,45000,,,0.1,Marietta,30060,,,TRUE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5423,for_sale,265000,3,3,0.16,Marietta,30060,1326,7/12/2004,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5424,for_sale,299900,3,3,0.2,Marietta,30060,,4/15/2022,FALSE,Cobb,3,79.60%,5.2,13,81.80%,203,28,213,217,"1,198","1,656",12.60%,213.3,"1,106","9,112","1,257","11,475",87.20%,"1,478.20","13,884","13,165",8.1,6.6,-5.20%,"1,696.00",109,"31,230","2,977",28,"2,162",779,267,"22,693","1,858","2,494",600,"1,539","4,592","1,981","2,666","2,047",5.90%,5.20%,4.70%,4.10%,3.50%,3.10%,5.90%,3.30%,2.70%,2.80%
5425,for_sale,285000,3,2,0.66,Conyers,30094,2160,,FALSE,Rockdale,1,73.70%,4.4,2,82.60%,26,4,27,17,150,198,17.40%,206.6,110,729,99,938,82.40%,978.6,3,"1,139",3,7.7,37866.70%,"1,188.40",79,"2,920",367,4,268,94,56,"2,030",127,334,112,132,217,172,348,210,7.90%,6.60%,5.90%,5.30%,4.40%,4.00%,7.60%,4.60%,3.60%,3.70%
5426,for_sale,180000,2,1,0.73,Mansfield,30055,784,8/18/1999,FALSE,Newton,1,65.50%,3.9,2,90.70%,21,16,48,32,285,381,16.10%,316.7,246,"1,466",267,"1,979",83.50%,"1,644.80","1,987","2,369",7.2,6,19.20%,"1,969.00",121,"2,337",382,11,254,117,70,"1,443",93,248,93,88,152,132,179,164,8.20%,6.90%,6.10%,5.40%,4.50%,4.00%,7.10%,4.40%,3.50%,3.80%
5427,for_sale,275000,3,2,0.56,Conyers,30013,1870,4/14/2022,FALSE,Rockdale,1,73.70%,4.4,2,82.60%,26,4,27,17,150,198,17.40%,206.6,110,729,99,938,82.40%,978.6,3,"1,139",3,7.7,37866.70%,"1,188.40",79,"2,920",367,4,268,94,56,"2,030",127,334,112,132,217,172,348,210,7.90%,6.60%,5.90%,5.30%,4.40%,4.00%,7.60%,4.60%,3.60%,3.70%
5428,for_sale,579000,3,3,9.54,Oxford,30054,2213,9/6/2019,FALSE,Newton,1,65.50%,3.9,2,90.70%,21,16,48,32,285,381,16.10%,316.7,246,"1,466",267,"1,979",83.50%,"1,644.80","1,987","2,369",7.2,6,19.20%,"1,969.00",121,"2,337",382,11,254,117,70,"1,443",93,248,93,88,152,132,179,164,8.20%,6.90%,6.10%,5.40%,4.50%,4.00%,7.10%,4.40%,3.50%,3.80%
5429,for_sale,346000,4,3,0.45,Conyers,30094,2430,10/23/2020,FALSE,Rockdale,1,73.70%,4.4,2,82.60%,26,4,27,17,150,198,17.40%,206.6,110,729,99,938,82.40%,978.6,3,"1,139",3,7.7,37866.70%,"1,188.40",79,"2,920",367,4,268,94,56,"2,030",127,334,112,132,217,172,348,210,7.90%,6.60%,5.90%,5.30%,4.40%,4.00%,7.60%,4.60%,3.60%,3.70%
5430,for_sale,240000,,,0.28,Conyers,30012,,4/22/2022,TRUE,Rockdale,1,73.70%,4.4,2,82.60%,26,4,27,17,150,198,17.40%,206.6,110,729,99,938,82.40%,978.6,3,"1,139",3,7.7,37866.70%,"1,188.40",79,"2,920",367,4,268,94,56,"2,030",127,334,112,132,217,172,348,210,7.90%,6.60%,5.90%,5.30%,4.40%,4.00%,7.60%,4.60%,3.60%,3.70%
5431,for_sale,374400,4,3,0.7,Oxford,30054,,5/4/2021,FALSE,Newton,1,65.50%,3.9,2,90.70%,21,16,48,32,285,381,16.10%,316.7,246,"1,466",267,"1,979",83.50%,"1,644.80","1,987","2,369",7.2,6,19.20%,"1,969.00",121,"2,337",382,11,254,117,70,"1,443",93,248,93,88,152,132,179,164,8.20%,6.90%,6.10%,5.40%,4.50%,4.00%,7.10%,4.40%,3.50%,3.80%
5432,for_sale,468000,4,3,1.2,McDonough,30252,2343,1/9/2006,FALSE,Henry,1,93.10%,4.7,2,88.40%,53,12,204,81,450,747,13.20%,296.2,526,"3,761",619,"4,906",86.70%,"1,945.50","4,335","5,661",8.6,9.4,30.60%,"2,244.90",128,"6,025",555,9,425,119,106,"4,327",190,706,306,245,415,418,640,574,7.30%,6.30%,5.60%,4.90%,4.20%,3.70%,7.30%,4.20%,3.30%,3.50%
5433,for_sale,35000,,,1.01,Loganville,30052,,7/12/1993,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5434,for_sale,125000,,,7.28,Loganville,30052,,,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5435,for_sale,125000,,,7.28,Loganville,30052,,5/1/2022,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5436,for_sale,35000,,,1,Loganville,30052,,4/22/2022,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5437,for_sale,35000,,,1,Loganville,30052,,6/11/2014,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5438,for_sale,65900,,,1.08,Loganville,30052,,,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5439,for_sale,119000,,,5,Loganville,30052,,6/10/2022,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5440,for_sale,119000,,,5,Loganville,30052,,,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5441,for_sale,55000,,,1.4,Loganville,30052,,1/31/2022,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5442,for_sale,181300,,,7,Loganville,30052,,,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5443,for_sale,79400,,,0.51,Loganville,30052,,,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5444,for_sale,100000,,,0.62,Loganville,30052,,,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5445,for_sale,351630,5,4,,Loganville,30052,2800,,FALSE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5446,for_sale,79400,,,0.51,Loganville,30052,,4/14/2022,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5447,for_sale,181300,,,7,Loganville,30052,,4/15/2022,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5448,for_sale,212000,3,2,1,Loganville,30052,1440,2/10/2022,FALSE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5449,for_sale,163000,2,2,7.01,Loganville,30052,1152,7/31/2022,FALSE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5450,for_sale,300000,3,2,0.51,Loganville,30052,,,FALSE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5451,for_sale,484092,5,5,,Loganville,30052,,9/30/2022,FALSE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5452,for_sale,484092,5,5,,Loganville,30052,3226,,FALSE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5453,ready_to_build,360900,4,,,Loganville,30052,2095,,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5454,ready_to_build,413900,5,,,Loganville,30052,3131,,TRUE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5455,for_sale,379000,3,3,0.23,Loganville,30052,2450,7/19/2022,FALSE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5456,for_sale,327000,3,3,1.16,Loganville,30052,1656,7/16/2022,FALSE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
5457,for_sale,259900,3,2,1,Loganville,30052,,1/24/2022,FALSE,Gwinnett,3,98.90%,6.2,11,88.80%,223,35,430,437,"1,985","2,887",16.80%,292.8,"1,774","10,946","1,469","14,189",82.40%,"1,439.00","3,248","17,213",9.2,9.7,430.00%,"1,745.70",112,"37,073","4,388",28,"3,158","1,186",272,"25,966","2,639","3,152","1,005","1,633","4,491","2,334","2,939","2,615",6.10%,5.30%,4.80%,4.30%,3.60%,3.20%,6.30%,3.50%,2.80%,2.90%
