,status,price,bed,bath,acre_lot,city,zip_code,house_size,prev_sold_date,Special_property,County,2023 General Hospital Facilities,2023 General Hospital Total Occupancy Rate,2023 General Hospital Average Stay in Days,2023 Nursing Home Facilities,"2023 Nursing Home Average Occupancy, Percent",2023 Child Care Learning Centers,Unnamed: 0,"2023 Reported Violent Crime, Murder","2023 Reported Violent Crime, Rape","2023 Reported Violent Crime, Robbery","2023 Reported Violent Crime, Aggravated Assault",2023 Total Violent Crimes Reported,"2023 Reported Violent Crimes, Percent","2023 Reported Violent Crime Rate per 100,000 Population","2023 Reported Property Crime, Burglary","2023 Reported Property Crime, Larceny","2023 Reported Property Crime, Motor Vehicle Theft",2023 Total Property Crimes Reported,"2023 Reported Property Crimes, Percent","2023 Reported Property Crime Rate per 100,000 Population",2021 Total Index Crimes Reported,2023 Total Index Crimes Reported,2022 Average Number of Months Reported,2023 Average Number of Months Reported,2021-2023 Percent Change in Total Crimes Reported,"2023 Total Index Crime Rate per 100,000 Population",2023 Rank of Rate,"2022 Average Number of Establishments, All Industries","2022 Average Monthly Employment, All Industries","2022 Average Weekly Wages, All Industries, Dollars","2022 Average Number of Establishments, Goods Producing Industries","2022 Monthly Average Employment, Goods Producing Industries","2022 Monthly Average Employment, Goods Producing Industries.1","2022 Average Weekly Wages, Goods Producing Industries, Dollars","2022 Average Number of Establishments, Agriculture, Forestry, Fishing and Hunting","2022 Average Monthly Employment, Agriculture, Forestry, Fishing and Hunting","2022 Average Weekly Wages, Agriculture, Forestry, Fishing and Hunting, Dollars","2022 Average Number of Establishments, Construction","2022 Average Monthly Employment, Construction","2022 Average Weekly Wages, Construction, Dollars","2022 Average Number of Establishments, Manufacturing","2022 Average Monthly Employment, Manufacturing","2022 Average Weekly Wages, Manufacturing, Dollars","2022 Average Number of Establishments, Government","2022 Average Monthly Employment, Government","2022 Employment, Government, Percent of Total Industries","2022 Average Weekly Wages, Government, Dollars","2022 Average Number of Establishments, Service Providing Industries","2022 Average Monthly Employment, Service Providing Industries","2022 Employment, Service Providing Industries, Percent of Total Industries","2022 Average Weekly Wages, Service Providing Industries, Dollars","2022 Average Number of Establishments, Wholesale Trade Industries","2022 Average Monthly Employment, Wholesale Trade Industries","2022 Average Weekly Wages, Wholesale Trade Industries, Dollars","2022 Average Number of Establishments, Retail Trade Industries","2022 Average Monthly Employment, Retail Trade Industries","2022 Average Weekly Wages, Retail Trade Industries, Dollars","2022 Average Number of Establishments, Transportation and Warehousing Industries","2022 Average Monthly Employment, Transportation and Warehousing Industries","2022 Average Weekly Wages, Transportation and Warehousing Industries, Dollars","2022 Average Number of Establishments, Finance and Insurance Industries","2022 Average Monthly Employment, Finance and Insurance Industries","2022 Average Weekly Wages, Finance and Insurance Industries, Dollars","2022 Average Number of Establishments, Professional, Scientific, and Technical Services","2022 Average Monthly Employment, Professional, Scientific, and Technical Services","2022 Average Weekly Wages, Professional, Scientific, and Technical Services, Dollars","2022 Average Number of Establishments, Administrative, Support, Waste Management, and Remediation Industries","2022 Average Monthly Employment, Administrative, Support, Waste Management, and Remediation Industries","2022 Average Weekly Wages, Administrative, Support, Waste Management, and Remediation Industries, Dollars","2022 Average Number of Establishments, Health Care and Social Assistance Industries","2022 Average Monthly Employment, Health Care and Social Assistance Industries","2022 Average Weekly Wages, Health Care and Social Assistance Industries, Dollars","2022 Average Number of Establishments, Accommodation and Food Services Industries","2022 Average Monthly Employment, Accommodation and Food Services Industries","2022 Average Weekly Wages, Accommodation and Food Services Industries, Dollars"
21623,for_sale,19000.0,,,0.56,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21624,for_sale,19000.0,,,0.62,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21625,for_sale,19000.0,,,0.6,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21626,for_sale,19000.0,,,0.5,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21627,for_sale,19000.0,,,0.68,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21628,for_sale,1800000.0,,,19.04,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21629,for_sale,119900.0,3.0,2.0,,Baxley,31513.0,1960.0,9/17/2021,False,Appling,1,34.40%,10.2,1,100.20%,4,0,0.0,5,2,15,22,10.0%,119.0,29,151,17,197,89.5%,"1,065.2",269,220,2.4,2.4,-18.2%,"1,189.5",80,549,"7,038","$1,149",113,"1,413",20.1%,"$1,024",42,272,$921,40,436,$965,31,705,"$1,101",36,"1,288",18.3%,$798,334,"4,303",61.1%,"$1,297",24,227,$933,87,"1,175",$794,11,*,*,35,143,$928,24,107,"$1,579",12,58,$373,48,406,$617,45,873,$341
21630,for_sale,649000.0,6.0,7.0,3.5,Vidalia,30474.0,7826.0,,False,Montgomery,0,-,-,0,-,2,102,0.0,0,1,10,11,19.3%,126.2,16,21,8,45,78.9%,516.5,7,57,3.3,3.7,714.3%,654.2,32,156,"1,436",$725,25,201,14.0%,$861,11,58,"$1,065",9,44,$832,5,99,$758,30,388,27.0%,$733,91,846,58.9%,$682,9,127,"$1,058",19,110,$521,10,77,$886,9,60,"$1,063",6,9,$834,7,65,$955,10,46,$818,11,157,$294
21631,for_sale,199000.0,3.0,3.0,1.62,Dublin,31021.0,2103.0,4/29/2022,False,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21632,for_sale,169900.0,3.0,2.0,0.31,Vidalia,30474.0,1560.0,10/16/2020,False,Montgomery,0,-,-,0,-,2,102,0.0,0,1,10,11,19.3%,126.2,16,21,8,45,78.9%,516.5,7,57,3.3,3.7,714.3%,654.2,32,156,"1,436",$725,25,201,14.0%,$861,11,58,"$1,065",9,44,$832,5,99,$758,30,388,27.0%,$733,91,846,58.9%,$682,9,127,"$1,058",19,110,$521,10,77,$886,9,60,"$1,063",6,9,$834,7,65,$955,10,46,$818,11,157,$294
21633,for_sale,349900.0,3.0,2.0,,Uvalda,30473.0,2081.0,,False,Montgomery,0,-,-,0,-,2,102,0.0,0,1,10,11,19.3%,126.2,16,21,8,45,78.9%,516.5,7,57,3.3,3.7,714.3%,654.2,32,156,"1,436",$725,25,201,14.0%,$861,11,58,"$1,065",9,44,$832,5,99,$758,30,388,27.0%,$733,91,846,58.9%,$682,9,127,"$1,058",19,110,$521,10,77,$886,9,60,"$1,063",6,9,$834,7,65,$955,10,46,$818,11,157,$294
21634,for_sale,55000.0,,,4.09,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21635,for_sale,10500.0,,,1.32,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21636,for_sale,35000.0,,,2.4,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21637,for_sale,6000.0,,,0.49,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21638,for_sale,150000.0,,,5.0,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21639,for_sale,194900.0,,,8.4,Dublin,31021.0,,4/11/2018,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21640,for_sale,434700.0,,,9.66,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21641,for_sale,1030700.0,,,37.48,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21642,for_sale,1050000.0,,,30.0,Dublin,31021.0,,11/12/2013,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21643,for_sale,1175000.0,,,47.0,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21644,for_sale,1255000.0,,,21.0,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21645,for_sale,1886100.0,,,125.74,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21646,for_sale,3262500.0,,,43.5,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21647,for_sale,275000.0,,,1.1,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21648,for_sale,109900.0,,,46.22,Millen,30442.0,,5/3/2022,True,Jenkins,1,24.00%,11.1,1,78.10%,2,81,0.0,4,1,35,40,24.7%,458.8,33,74,15,122,75.3%,"1,399.4",145,162,9.0,7.5,11.7%,"1,858.2",120,124,"1,460",$792,25,289,19.8%,$884,9,19,"$1,029",11,*,*,5,*,*,16,403,27.6%,$683,79,765,52.4%,$815,3,18,"$1,052",22,126,$535,5,20,"$1,411",7,20,$716,6,6,$956,6,*,*,9,211,$851,11,144,$291
21649,for_sale,10000.0,,,0.63,Midville,30441.0,,,True,Burke,1,4.10%,2,2,92.30%,7,16,0.0,3,2,55,60,14.3%,246.8,73,221,64,358,85.4%,"1,472.4",504,419,6.6,6.0,-16.9%,"1,723.3",111,527,"10,915","$1,893",97,"4,378",40.1%,"$2,526",38,217,$883,46,"3,844","$2,734",12,315,"$1,132",33,"1,516",13.9%,$922,333,"5,001",45.8%,"$1,637",29,513,"$1,080",78,859,$613,15,103,"$1,361",19,120,$878,31,375,"$3,005",20,162,"$2,147",38,576,$865,47,451,$334
21650,for_sale,59900.0,2.0,1.0,0.75,Millen,30442.0,552.0,6/10/2021,False,Jenkins,1,24.00%,11.1,1,78.10%,2,81,0.0,4,1,35,40,24.7%,458.8,33,74,15,122,75.3%,"1,399.4",145,162,9.0,7.5,11.7%,"1,858.2",120,124,"1,460",$792,25,289,19.8%,$884,9,19,"$1,029",11,*,*,5,*,*,16,403,27.6%,$683,79,765,52.4%,$815,3,18,"$1,052",22,126,$535,5,20,"$1,411",7,20,$716,6,6,$956,6,*,*,9,211,$851,11,144,$291
21651,for_sale,159990.0,3.0,2.0,0.45,Statesboro,30461.0,1960.0,4/4/2022,False,Bulloch,1,68.60%,4,4,59.00%,28,15,4.0,20,30,108,162,11.6%,190.9,140,"1,016",75,"1,231",87.9%,"1,450.9","1,356","1,400",8.0,7.7,3.2%,"1,650.1",106,"1,986","26,979",$843,245,"3,741",13.9%,"$1,077",26,136,$730,175,"1,274","$1,210",43,"2,330","$1,025",69,"6,444",23.9%,"$1,012","1,427","16,690",61.9%,$726,55,335,"$1,236",289,"3,478",$623,66,"1,517",$790,108,569,"$1,258",149,819,$945,94,877,$732,238,"3,476",$911,173,"3,683",$329
21652,for_sale,40000.0,2.0,1.0,0.13,Millen,30442.0,827.0,,False,Jenkins,1,24.00%,11.1,1,78.10%,2,81,0.0,4,1,35,40,24.7%,458.8,33,74,15,122,75.3%,"1,399.4",145,162,9.0,7.5,11.7%,"1,858.2",120,124,"1,460",$792,25,289,19.8%,$884,9,19,"$1,029",11,*,*,5,*,*,16,403,27.6%,$683,79,765,52.4%,$815,3,18,"$1,052",22,126,$535,5,20,"$1,411",7,20,$716,6,6,$956,6,*,*,9,211,$851,11,144,$291
21653,for_sale,59900.0,3.0,1.0,0.21,Millen,30442.0,1080.0,,False,Jenkins,1,24.00%,11.1,1,78.10%,2,81,0.0,4,1,35,40,24.7%,458.8,33,74,15,122,75.3%,"1,399.4",145,162,9.0,7.5,11.7%,"1,858.2",120,124,"1,460",$792,25,289,19.8%,$884,9,19,"$1,029",11,*,*,5,*,*,16,403,27.6%,$683,79,765,52.4%,$815,3,18,"$1,052",22,126,$535,5,20,"$1,411",7,20,$716,6,6,$956,6,*,*,9,211,$851,11,144,$291
21654,for_sale,179900.0,3.0,3.0,0.34,Dublin,31021.0,2403.0,7/28/2015,False,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21655,for_sale,54800.0,3.0,1.0,0.4,Dublin,31021.0,1446.0,4/19/2022,False,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21656,for_sale,127500.0,2.0,1.0,1.0,Dudley,31022.0,1008.0,,False,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21657,for_sale,21800.0,2.0,1.0,0.25,Dublin,31021.0,800.0,4/30/2022,False,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21658,for_sale,23800.0,2.0,1.0,0.25,Dublin,31021.0,736.0,4/30/2022,False,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21659,for_sale,159900.0,3.0,2.0,18.0,Uvalda,30473.0,1216.0,,False,Montgomery,0,-,-,0,-,2,102,0.0,0,1,10,11,19.3%,126.2,16,21,8,45,78.9%,516.5,7,57,3.3,3.7,714.3%,654.2,32,156,"1,436",$725,25,201,14.0%,$861,11,58,"$1,065",9,44,$832,5,99,$758,30,388,27.0%,$733,91,846,58.9%,$682,9,127,"$1,058",19,110,$521,10,77,$886,9,60,"$1,063",6,9,$834,7,65,$955,10,46,$818,11,157,$294
21660,for_sale,49800.0,3.0,1.0,0.38,Dublin,31021.0,1484.0,4/18/2022,False,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21661,for_sale,20000.0,,,3.0,Dublin,31021.0,,,True,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21662,for_sale,179900.0,3.0,2.0,0.16,Dublin,31021.0,1768.0,4/8/2022,False,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
21663,for_sale,475900.0,3.0,3.0,7.65,Vidalia,30474.0,3200.0,,False,Montgomery,0,-,-,0,-,2,102,0.0,0,1,10,11,19.3%,126.2,16,21,8,45,78.9%,516.5,7,57,3.3,3.7,714.3%,654.2,32,156,"1,436",$725,25,201,14.0%,$861,11,58,"$1,065",9,44,$832,5,99,$758,30,388,27.0%,$733,91,846,58.9%,$682,9,127,"$1,058",19,110,$521,10,77,$886,9,60,"$1,063",6,9,$834,7,65,$955,10,46,$818,11,157,$294
21664,for_sale,259000.0,3.0,3.0,0.98,Dublin,31021.0,2337.0,,False,Laurens,1,55.30%,4.4,3,58.30%,21,86,1.0,10,4,76,91,19.9%,182.7,70,249,45,364,79.5%,730.7,548,458,4.0,4.0,-16.4%,919.4,58,"1,297","18,763",$900,170,"3,001",16.0%,"$1,123",14,75,$843,98,774,"$1,047",56,"2,076","$1,160",76,"4,770",25.4%,"$1,129",955,"10,953",58.4%,$739,41,210,"$1,063",226,"2,993",$623,30,337,$979,57,332,"$1,396",67,425,"$1,248",67,"1,104",$752,176,"2,596",$869,121,"1,848",$344
